header,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,8,22074,22074.5,2169,25,6,4.333,5,3.333,5,5.667,4.667,4.667,80,32,48,18,48,67,39,39,46,91,115.2,118.7,2
1992,6,9,22075,22075.5,2169,26,4.667,2.333,3.667,3.333,3,2,2.667,2.667,39,9,22,18,15,7,12,12,17,106,118.6,122.3,2
1992,6,10,22076,22076.5,2169,27,1.667,3.667,4.667,4.667,3.667,2.333,3,2,6,22,39,39,22,9,15,7,20,112,125.4,129.3,2
1992,6,11,22077,22077.5,2170,1,2.667,3.667,1.667,3,3,3.333,5.333,5.667,12,22,6,15,15,18,56,67,26,124,129,133.1,2
1992,6,12,22078,22078.5,2170,2,5.333,2.333,4,3,6.333,6.333,3,2.667,56,9,27,15,94,94,15,12,40,154,126.7,130.6,2
1992,6,13,22079,22079.5,2170,3,2.667,3,2,1.667,3,2,3.333,3.333,12,15,7,6,15,7,18,18,12,130,123.6,127.5,2
1992,6,14,22080,22080.5,2170,4,2.333,1.333,1.667,1.667,1.667,1.333,1.333,2.333,9,5,6,6,6,5,5,9,6,116,123.3,127.2,2
1992,6,15,22081,22081.5,2170,5,2.667,2,1.667,0.667,2.667,3.333,3,1.667,12,7,6,3,12,18,15,6,10,91,120.8,124.7,2
1992,6,16,22082,22082.5,2170,6,1.333,2,1.333,1,1,0.667,1,0.333,5,7,5,4,4,3,4,2,4,97,119.1,122.9,2
1992,6,17,22083,22083.5,2170,7,0.667,1,1.333,0.667,2.333,2.333,1.333,1,3,4,5,3,9,9,5,4,5,97,130.1,134.4,2
1992,6,18,22084,22084.5,2170,8,1.333,1.333,1,1.333,3.333,4.333,6.333,5.333,5,5,4,5,18,32,94,56,27,89,116,119.8,2
1992,6,19,22085,22085.5,2170,9,3,1.667,1.667,1.667,2,3.333,4,2,15,6,6,6,7,18,27,7,12,95,115.3,119.1,2
1992,6,20,22086,22086.5,2170,10,1,2.333,1.333,1.333,3,2,1,2.333,4,9,5,5,15,7,4,9,7,85,113.1,116.8,2
